age,total_cases,death_cases,current_date,active_cases,re_rate,re_cases
under_10s,628,0,2020-10-15,5.0,0.7961783439490446,0.039808917197452234
under_10s,628,0,2020-10-16,0.0,0.0,0.0
under_10s,632,0,2020-10-18,4.0,0.6329113924050633,0.025316455696202535
under_10s,634,0,2020-10-19,2.0,0.31545741324921134,0.006309148264984227
under_10s,637,0,2020-10-20,3.0,0.47095761381475665,0.014128728414442699
under_10s,638,0,2020-10-21,1.0,0.1567398119122257,0.001567398119122257
under_10s,640,0,2020-10-22,2.0,0.3125,0.00625
under_10s,642,0,2020-10-23,2.0,0.3115264797507788,0.006230529595015576
under_10s,649,0,2020-10-24,7.0,1.078582434514638,0.07550077041602465
under_10s,654,0,2020-10-25,5.0,0.764525993883792,0.0382262996941896
under_10s,660,0,2020-10-26,6.0,0.9090909090909091,0.05454545454545454
under_10s,662,0,2020-10-27,2.0,0.3021148036253776,0.006042296072507553
under_10s,666,0,2020-10-28,4.0,0.6006006006006006,0.024024024024024024
under_10s,677,0,2020-10-29,11.0,1.6248153618906942,0.17872968980797638
under_10s,685,0,2020-10-30,8.0,1.167883211678832,0.09343065693430656
under_10s,692,0,2020-10-31,7.0,1.0115606936416186,0.0708092485549133
under_10s,704,0,2020-11-02,12.0,1.7045454545454544,0.20454545454545453
under_10s,707,0,2020-11-03,3.0,0.4243281471004243,0.01272984441301273
under_10s,709,0,2020-11-04,2.0,0.2820874471086037,0.005641748942172073
under_10s,710,0,2020-11-05,1.0,0.14084507042253522,0.0014084507042253522
under_10s,719,0,2020-11-06,9.0,1.2517385257301807,0.11265646731571627
under_10s,719,0,2020-11-06,0.0,0.0,0.0
under_10s,723,0,2020-11-08,4.0,0.5532503457814661,0.022130013831258646
under_10s,726,0,2020-11-09,3.0,0.4132231404958678,0.012396694214876033
under_10s,729,0,2020-11-10,3.0,0.411522633744856,0.01234567901234568
under_10s,735,0,2020-11-11,6.0,0.8163265306122449,0.0489795918367347
under_10s,741,0,2020-11-12,6.0,0.8097165991902834,0.048582995951417
under_10s,748,0,2020-11-13,7.0,0.9358288770053476,0.06550802139037433
under_10s,774,0,2020-11-16,26.0,3.359173126614987,0.8733850129198967
under_10s,784,0,2020-11-17,10.0,1.2755102040816326,0.12755102040816324
under_10s,789,0,2020-11-18,5.0,0.6337135614702154,0.03168567807351077
under_10s,811,0,2020-11-19,22.0,2.7127003699136867,0.5967940813810111
under_10s,822,0,2020-11-20,11.0,1.338199513381995,0.14720194647201945
under_10s,837,0,2020-11-21,15.0,1.7921146953405016,0.26881720430107525
under_10s,854,0,2020-11-22,17.0,1.9906323185011712,0.3384074941451991
under_10s,877,0,2020-11-23,23.0,2.6225769669327255,0.6031927023945268
under_10s,893,0,2020-11-24,16.0,1.7917133258678613,0.2866741321388578
under_10s,904,0,2020-11-25,11.0,1.2168141592920354,0.1338495575221239
under_10s,925,0,2020-11-26,21.0,2.27027027027027,0.47675675675675677
under_10s,946,0,2020-11-27,21.0,2.2198731501057085,0.4661733615221988
under_10s,959,0,2020-11-28,13.0,1.3555787278415017,0.1762252346193952
under_10s,977,0,2020-11-29,18.0,1.842374616171955,0.33162743091095187
under_10s,993,0,2020-11-30,16.0,1.6112789526686808,0.2578046324269889
under_10s,1008,0,2020-12-01,15.0,1.488095238095238,0.2232142857142857
under_10s,1027,0,2020-12-02,19.0,1.8500486854917235,0.3515092502434275
under_10s,1058,0,2020-12-03,31.0,2.9300567107750473,0.9083175803402647
under_10s,1083,0,2020-12-04,25.0,2.308402585410896,0.577100646352724
under_10s,1106,0,2020-12-05,23.0,2.0795660036166366,0.47830018083182646
under_10s,1142,0,2020-12-07,36.0,3.1523642732049035,1.1348511383537652
under_10s,1162,0,2020-12-08,20.0,1.7211703958691909,0.3442340791738382
under_10s,1186,0,2020-12-09,24.0,2.0236087689713322,0.48566610455311976
under_10s,1223,0,2020-12-10,37.0,3.025347506132461,1.1193785772690106
under_10s,1258,0,2020-12-11,35.0,2.7821939586645468,0.9737678855325913
under_10s,1310,0,2020-12-12,52.0,3.969465648854962,2.06412213740458
under_10s,1346,0,2020-12-13,36.0,2.674591381872214,0.962852897473997
under_10s,1377,0,2020-12-14,31.0,2.251270878721859,0.6978939724037764
under_10s,1417,0,2020-12-15,40.0,2.8228652081863093,1.1291460832745237
under_10s,1462,0,2020-12-16,45.0,3.0779753761969904,1.3850889192886455
under_10s,1518,0,2020-12-17,56.0,3.689064558629776,2.0658761528326743
under_10s,1558,0,2020-12-18,40.0,2.5673940949935816,1.0269576379974326
under_10s,1638,0,2020-12-20,80.0,4.884004884004884,3.9072039072039075
under_10s,1684,0,2020-12-21,46.0,2.7315914489311166,1.2565320665083137
under_10s,1715,0,2020-12-22,31.0,1.8075801749271136,0.5603498542274052
under_10s,1844,0,2020-12-25,129.0,6.995661605206075,9.024403470715837
under_10s,1891,0,2020-12-26,47.0,2.4854574299312535,1.168164992067689
under_10s,1927,0,2020-12-27,36.0,1.8681888946549041,0.6725480020757655
under_10s,1962,0,2020-12-28,35.0,1.783893985728848,0.6243628950050968
under_10s,2003,0,2020-12-29,41.0,2.046929605591613,0.8392411382925613
under_10s,2042,0,2020-12-30,39.0,1.909892262487757,0.7448579823702253
under_10s,2091,0,2020-12-31,49.0,2.34337637494022,1.1482544237207077
under_10s,2132,0,2021-01-01,41.0,1.9230769230769231,0.7884615384615385
under_10s,2171,0,2021-01-02,39.0,1.7964071856287425,0.7005988023952096
under_10s,2203,0,2021-01-03,32.0,1.4525646845211075,0.46482069904675444
under_10s,2243,0,2021-01-04,40.0,1.7833259028087385,0.7133303611234953
under_10s,2288,0,2021-01-05,45.0,1.9667832167832169,0.8850524475524476
under_10s,2333,0,2021-01-06,45.0,1.9288469781397342,0.8679811401628804
under_10s,2374,0,2021-01-07,41.0,1.7270429654591406,0.7080876158382476
under_10s,2408,0,2021-01-08,34.0,1.4119601328903655,0.48006644518272423
under_10s,2440,0,2021-01-09,32.0,1.3114754098360655,0.4196721311475409
under_10s,2476,0,2021-01-10,36.0,1.4539579967689822,0.5234248788368336
under_10s,2495,0,2021-01-11,19.0,0.7615230460921844,0.14468937875751503
under_10s,2527,0,2021-01-12,32.0,1.2663237039968342,0.40522358527898694
under_10s,2551,0,2021-01-13,24.0,0.9408075264602116,0.22579380635045077
under_10s,2576,0,2021-01-14,25.0,0.9704968944099378,0.24262422360248442
under_10s,2618,0,2021-01-15,42.0,1.6042780748663104,0.6737967914438504
under_10s,2649,0,2021-01-16,31.0,1.1702529256323142,0.36277840694601743
under_10s,2440,0,2021-01-17,-209.0,-8.565573770491804,17.90204918032787
under_10s,2693,0,2021-01-18,253.0,9.394727070181954,23.768659487560345
under_10s,2676,0,2021-01-18,-17.0,-0.6352765321375187,0.10799701046337817
under_10s,2715,0,2021-01-19,39.0,1.4364640883977902,0.5602209944751382
under_10s,2742,0,2021-01-20,27.0,0.9846827133479212,0.26586433260393877
under_10s,2757,0,2021-01-21,15.0,0.544069640914037,0.08161044613710555
under_10s,2775,0,2021-01-22,18.0,0.6486486486486486,0.11675675675675673
under_10s,2796,0,2021-01-23,21.0,0.7510729613733905,0.157725321888412
under_10s,126,0,2021-01-24,-2670.0,-2119.047619047619,56578.57142857142
under_10s,2828,0,2021-01-25,2702.0,95.54455445544554,2581.6138613861385
under_10s,2843,0,2021-01-26,15.0,0.5276116778051354,0.07914175167077031
under_10s,2883,0,2021-01-27,40.0,1.387443635102324,0.5549774540409296
under_10s,2918,0,2021-01-28,35.0,1.1994516792323509,0.41980808773132283
under_10s,2940,0,2021-01-29,22.0,0.7482993197278911,0.16462585034013602
under_10s,2967,0,2021-01-30,27.0,0.910010111223458,0.24570273003033363
under_10s,2984,0,2021-01-31,17.0,0.5697050938337802,0.09684986595174264
under_10s,3004,0,2021-02-01,20.0,0.6657789613848202,0.13315579227696403
under_10s,3013,0,2021-02-02,9.0,0.2987056090275473,0.026883504812479257
under_10s,3035,0,2021-02-03,22.0,0.7248764415156508,0.15947281713344316
under_10s,3062,0,2021-02-04,27.0,0.8817766165904637,0.2380796864794252
under_10s,3092,0,2021-02-05,30.0,0.9702457956015523,0.2910737386804657
under_10s,3117,0,2021-02-06,25.0,0.8020532563362208,0.2005133140840552
under_10s,3157,0,2021-02-08,40.0,1.2670256572695597,0.5068102629078239
under_10s,3172,0,2021-02-09,15.0,0.47288776796973514,0.07093316519546028
under_10s,3194,0,2021-02-10,22.0,0.6887914840325611,0.15153412648716344
under_10s,3221,0,2021-02-11,27.0,0.8382489909965849,0.22632722756907792
under_10s,3241,0,2021-02-12,20.0,0.617093489663684,0.1234186979327368
under_10s,3301,0,2021-02-15,60.0,1.8176310209027566,1.0905786125416541
under_10s,3326,0,2021-02-16,25.0,0.751653638003608,0.187913409500902
under_10s,3358,0,2021-02-17,32.0,0.9529481834425254,0.3049434187016081
under_10s,3430,0,2021-02-19,72.0,2.099125364431487,1.5113702623906706
under_10s,3510,0,2021-02-22,80.0,2.2792022792022792,1.8233618233618234
under_10s,3530,0,2021-02-23,20.0,0.56657223796034,0.113314447592068
under_10s,3551,0,2021-02-24,21.0,0.5913827090960293,0.12419036891016616
under_10s,3575,0,2021-02-25,24.0,0.6713286713286714,0.16111888111888115
under_10s,3588,0,2021-02-26,13.0,0.36231884057971014,0.04710144927536231
under_10s,3610,0,2021-02-27,22.0,0.6094182825484765,0.13407202216066483
under_10s,3622,0,2021-02-28,12.0,0.3313086692435119,0.03975704030922143
under_10s,3683,0,2021-03-02,61.0,1.6562584849307629,1.0103176758077652
under_10s,3730,0,2021-03-03,47.0,1.260053619302949,0.592225201072386
under_10s,3742,0,2021-03-04,12.0,0.3206841261357563,0.03848209513629076
under_10s,3754,0,2021-03-05,12.0,0.31965903036760784,0.03835908364411294
under_10s,3775,0,2021-03-06,21.0,0.5562913907284768,0.11682119205298011
under_10s,3793,0,2021-03-07,18.0,0.47455839704719216,0.0854205114684946
under_10s,3812,0,2021-03-08,19.0,0.49842602308499473,0.09470094438614901
under_10s,3840,0,2021-03-09,28.0,0.7291666666666666,0.20416666666666664
under_10s,3866,0,2021-03-10,26.0,0.6725297465080186,0.17485773409208483
under_10s,3894,0,2021-03-11,28.0,0.7190549563430919,0.20133538777606574
under_10s,3945,0,2021-03-13,51.0,1.2927756653992395,0.6593155893536121
under_10s,3979,0,2021-03-15,34.0,0.8544860517718019,0.29052525760241266
under_10s,3999,0,2021-03-16,20.0,0.5001250312578145,0.10002500625156291
under_10s,4017,0,2021-03-17,18.0,0.4480955937266617,0.0806572068707991
under_10s,4039,0,2021-03-18,22.0,0.5446892795246348,0.11983164149541965
under_10s,4065,0,2021-03-19,26.0,0.6396063960639606,0.16629766297662976
under_10s,4086,0,2021-03-20,21.0,0.5139500734214391,0.10792951541850221
under_10s,4130,0,2021-03-22,44.0,1.0653753026634383,0.4687651331719128
under_10s,4154,0,2021-03-23,24.0,0.5777563793933558,0.13866153105440537
under_10s,4179,0,2021-03-24,25.0,0.5982292414453219,0.14955731036133046
under_10s,4200,0,2021-03-25,21.0,0.5,0.105
under_10s,4248,0,2021-03-26,48.0,1.1299435028248588,0.5423728813559322
under_10s,4276,0,2021-03-27,28.0,0.6548175865294669,0.18334892422825072
under_10s,4304,0,2021-03-28,28.0,0.6505576208178439,0.18215613382899626
under_10s,4317,0,2021-03-29,13.0,0.3011350474866806,0.039147556173268476
under_10s,4337,0,2021-03-30,20.0,0.4611482591653216,0.09222965183306432
under_10s,4371,0,2021-03-31,34.0,0.7778540379775795,0.264470372912377
under_10s,4409,0,2021-04-01,38.0,0.8618734406894988,0.32751190746200953
under_10s,4432,0,2021-04-02,23.0,0.5189530685920578,0.11935920577617329
under_10s,4477,0,2021-04-04,45.0,1.0051373687737324,0.45231181594817954
under_10s,4494,0,2021-04-05,17.0,0.37828215398308856,0.06430796617712506
under_10s,4551,0,2021-04-07,57.0,1.2524719841793013,0.7139090309822018
under_10s,4586,0,2021-04-08,35.0,0.7631923244657655,0.2671173135630179
under_10s,4623,0,2021-04-09,37.0,0.800346095608912,0.29612805537529746
under_10s,4657,0,2021-04-10,34.0,0.7300837449001503,0.2482284732660511
under_10s,4691,0,2021-04-11,34.0,0.7247921551907909,0.2464293327648689
under_10s,4719,0,2021-04-12,28.0,0.5933460478915025,0.16613689340962068
under_10s,4745,0,2021-04-13,26.0,0.547945205479452,0.14246575342465753
under_10s,4777,0,2021-04-14,32.0,0.6698764915218757,0.21436047728700022
under_10s,4802,0,2021-04-15,25.0,0.5206164098292377,0.13015410245730943
under_10s,4837,0,2021-04-16,35.0,0.723589001447178,0.2532561505065123
under_10s,4857,0,2021-04-17,20.0,0.41177681696520485,0.08235536339304098
under_10s,4887,0,2021-04-18,30.0,0.6138735420503376,0.1841620626151013
under_10s,4922,0,2021-04-19,35.0,0.7110930516050387,0.24888256806176354
under_10s,4943,0,2021-04-20,21.0,0.42484321262391256,0.08921707465102165
under_10s,4982,0,2021-04-21,39.0,0.7828181453231634,0.30529907667603373
under_10s,5011,0,2021-04-22,29.0,0.578726801037717,0.1678307723009379
under_10s,5064,0,2021-04-23,53.0,1.0466034755134281,0.5546998420221169
under_10s,5096,0,2021-04-24,32.0,0.6279434850863422,0.20094191522762953
under_10s,5123,0,2021-04-25,27.0,0.5270349404645716,0.14229943392543432
under_10s,5173,0,2021-04-27,50.0,0.9665571235260004,0.4832785617630002
under_10s,5253,0,2021-04-29,80.0,1.5229392727964972,1.2183514182371977
under_10s,5283,0,2021-04-30,30.0,0.5678591709256104,0.17035775127768316
under_10s,5336,0,2021-05-02,53.0,0.9932533733133433,0.526424287856072
under_10s,5368,0,2021-05-03,32.0,0.5961251862891207,0.19076005961251863
under_10s,5394,0,2021-05-04,26.0,0.482017055988135,0.1253244345569151
under_10s,5426,0,2021-05-05,32.0,0.5897530409141172,0.1887209730925175
under_10s,5460,0,2021-05-06,34.0,0.6227106227106227,0.21172161172161172
under_10s,5492,0,2021-05-07,32.0,0.5826656955571741,0.1864530225782957
under_10s,5521,0,2021-05-08,29.0,0.5252671617460605,0.15232747690635753
under_10s,5577,0,2021-05-10,56.0,1.0041240810471581,0.5623094853864086
under_10s,5595,0,2021-05-11,18.0,0.32171581769436997,0.057908847184986595
under_10s,5633,0,2021-05-12,38.0,0.6745961299485176,0.25634652938043667
under_10s,5668,0,2021-05-13,35.0,0.6175017642907552,0.21612561750176432
under_10s,5700,0,2021-05-14,32.0,0.5614035087719298,0.17964912280701753
under_10s,5735,0,2021-05-15,35.0,0.6102877070619006,0.2136006974716652
under_10s,5781,0,2021-05-16,46.0,0.7957100847604222,0.3660266389897942
under_10s,5810,0,2021-05-17,29.0,0.4991394148020655,0.14475043029259899
under_10s,5841,0,2021-05-18,31.0,0.5307310392056155,0.1645266221537408
under_10s,5871,0,2021-05-19,30.0,0.5109862033725089,0.15329586101175266
under_10s,5902,0,2021-05-20,31.0,0.5252456794307014,0.16282616062351746
under_10s,5948,0,2021-05-21,46.0,0.773369199731002,0.35574983187626097
under_10s,5975,0,2021-05-22,27.0,0.45188284518828453,0.12200836820083681
under_10s,5999,0,2021-05-23,24.0,0.40006667777962995,0.09601600266711119
under_10s,6034,0,2021-05-24,35.0,0.580046403712297,0.20301624129930396
under_10s,6052,0,2021-05-25,18.0,0.29742233972240584,0.05353602115003305
under_10s,6096,0,2021-05-26,44.0,0.7217847769028871,0.3175853018372703
under_10s,6122,0,2021-05-27,26.0,0.42469781117281935,0.11042143090493303
under_10s,6134,0,2021-05-28,12.0,0.19563090968373,0.023475709162047602
under_10s,6165,0,2021-05-29,31.0,0.5028386050283861,0.15587996755879968
under_10s,6181,0,2021-05-30,16.0,0.25885779000161785,0.04141724640025886
under_10s,6195,0,2021-05-31,14.0,0.22598870056497175,0.031638418079096044
under_10s,6220,0,2021-06-01,25.0,0.40192926045016075,0.10048231511254019
under_10s,6248,0,2021-06-02,28.0,0.44814340588988477,0.12548015364916773
under_10s,6278,0,2021-06-03,30.0,0.47785919082510353,0.14335775724753105
under_10s,6321,0,2021-06-04,43.0,0.6802721088435374,0.2925170068027211
under_10s,6361,0,2021-06-05,40.0,0.6288319446627889,0.2515327778651156
under_10s,6386,0,2021-06-06,25.0,0.39148136548700285,0.09787034137175071
under_10s,6411,0,2021-06-07,25.0,0.3899547652472313,0.09748869131180783
under_10s,6436,0,2021-06-08,25.0,0.3884400248601616,0.0971100062150404
under_10s,6469,0,2021-06-09,33.0,0.5101252125521718,0.1683413201422167
under_10s,6504,0,2021-06-10,35.0,0.5381303813038131,0.1883456334563346
under_10s,6529,0,2021-06-11,25.0,0.382907030173074,0.0957267575432685
under_10s,6570,0,2021-06-12,41.0,0.624048706240487,0.2558599695585997
under_10s,6594,0,2021-06-13,24.0,0.3639672429481347,0.08735213830755234
under_10s,6609,0,2021-06-14,15.0,0.22696323195642307,0.03404448479346346
under_10s,6594,0,2021-06-14,-15.0,-0.22747952684258416,0.034121929026387623
under_10s,6631,0,2021-06-15,37.0,0.5579852209319861,0.20645453174483486
under_10s,6678,0,2021-06-16,47.0,0.7038035339922133,0.3307876609763402
under_10s,6704,0,2021-06-17,26.0,0.38782816229116945,0.10083532219570407
under_10s,6733,0,2021-06-18,29.0,0.43071439180157434,0.12490717362245655
under_10s,6764,0,2021-06-19,31.0,0.4583086930810171,0.14207569485511531
under_10s,6784,0,2021-06-20,20.0,0.294811320754717,0.0589622641509434
under_10s,6805,0,2021-06-21,21.0,0.3085966201322557,0.0648052902277737
under_10s,6823,0,2021-06-22,18.0,0.2638135717426352,0.04748644291367434
under_10s,6862,0,2021-06-23,39.0,0.5683474205770912,0.22165549402506557
under_10s,6956,0,2021-06-25,94.0,1.3513513513513513,1.2702702702702702
under_10s,7005,0,2021-06-26,49.0,0.6995003568879372,0.3427551748750892
under_10s,7093,0,2021-06-28,88.0,1.240659805441985,1.0917806287889469
under_10s,7120,0,2021-06-29,27.0,0.3792134831460674,0.1023876404494382
under_10s,7154,0,2021-06-30,34.0,0.4752585965893207,0.16158792284036902
under_10s,7189,0,2021-07-01,35.0,0.4868549172346641,0.17039922103213243
under_10s,7237,0,2021-07-02,48.0,0.6632582561835015,0.3183639629680808
under_10s,7285,0,2021-07-03,48.0,0.6588881262868909,0.3162663006177076
under_10s,7312,0,2021-07-04,27.0,0.3692560175054705,0.09969912472647703
under_10s,7355,0,2021-07-05,43.0,0.5846363018354861,0.251393609789259
under_10s,7397,0,2021-07-06,42.0,0.567797755846965,0.2384750574557253
under_10s,7430,0,2021-07-07,33.0,0.4441453566621804,0.14656796769851954
under_10s,7487,0,2021-07-08,57.0,0.7613196206758381,0.4339521837852277
under_10s,7553,0,2021-07-09,66.0,0.8738249702105124,0.5767244803389382
under_10s,7728,0,2021-07-12,175.0,2.2644927536231885,3.96286231884058
under_10s,7815,0,2021-07-13,87.0,1.1132437619961613,0.9685220729366603
under_10s,7893,0,2021-07-14,78.0,0.9882174078297226,0.7708095781071836
under_10s,7996,0,2021-07-15,103.0,1.288144072036018,1.3267883941970984
under_10s,8077,0,2021-07-16,81.0,1.0028475919276958,0.8123065494614337
under_10s,8154,0,2021-07-17,77.0,0.9443218052489575,0.7271277900416974
under_10s,8241,0,2021-07-18,87.0,1.0556971241354205,0.9184564979978158
under_10s,8362,0,2021-07-19,121.0,1.4470222434824205,1.7508969146137288
under_10s,8458,0,2021-07-20,96.0,1.1350200993142587,1.0896192953416883
under_10s,8700,0,2021-07-22,242.0,2.7816091954022992,6.7314942528735635
under_10s,8811,0,2021-07-23,111.0,1.2597889002383384,1.3983656792645556
under_10s,8915,0,2021-07-24,104.0,1.1665731912507011,1.2132361189007292
under_10s,9078,0,2021-07-26,163.0,1.795549680546376,2.926745979290593
under_10s,9185,0,2021-07-27,107.0,1.1649428415895482,1.2464888405008165
under_10s,9312,0,2021-07-28,127.0,1.363831615120275,1.7320661512027493
under_10s,9436,0,2021-07-29,124.0,1.314116150911403,1.6295040271301398
under_10s,9536,0,2021-07-30,100.0,1.0486577181208054,1.0486577181208054
under_10s,9633,0,2021-07-31,97.0,1.0069552579674037,0.9767466002283816
under_10s,9727,0,2021-08-01,94.0,0.966382235015935,0.9083993009149789
under_10s,9811,0,2021-08-02,84.0,0.8561818367138926,0.7191927428396697
